case_id,level1_category,level2_category,difficulty,gt_status,gt_error_type,gt_error_subtype,gt_label_source,gt_label_strength,baseline_status,baseline_error_type,baseline_error_subtype,baseline_error_type_raw,baseline_error_subtype_raw,baseline_error_position,baseline_label_source,sql_text,source_tier,source,source_ref,tags,notes,review_reason,review_priority
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from (select * from `c/b/o_t1` as `//cbo_t2` where `//cbo_t2`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100) as `c/b/o_t1`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from `src/_/cbo` b where not exists (select distinct a.key from `src/_/cbo` a where b.value = a.value and a.value > 'val_2' ),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from (select * from `c/b/o_t1` where `c/b/o_t1`.c_int >= 0) as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from (select * from `c/b/o_t1` where `c/b/o_t1`.c_int >= 0) as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from `c/b/o_t1` as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from `c/b/o_t1` as `//cbo_t2` where `//cbo_t2`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from (select * from `c/b/o_t1` where `c/b/o_t1`.c_int >= 0) as `c/b/o_t1`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from `c/b/o_t1` where (((key=1) and (c_float=10)) and (c_int=20)),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select key from `c/b/o_t1` where c_int = -6 or c_int = +6,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from `c/b/o_t1` where `c/b/o_t1`.c_int >= 0,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WINDOW,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select i, a, h, b, c, d, e, f, g, a as x, a +1 as y from (select max(c_int) over (partition by key order by value range UNBOUNDED PRECEDING) a, min(c_int) over (partition by key order by value range current row) b, count(c_int) over(partition by key order by value range 1 PRECEDING) c, avg(value) over (partition by key order by value range between unbounded preceding and unbounded following) d, sum(value) over (partition by key order by value range between unbounded preceding and current row) e, avg(c_float) over (partition by key order by value range between 1 preceding and unbounded following) f, sum(c_float) over (partition by key order by value range between 1 preceding and current row) g, max(c_float) over (partition by key order by value range between 1 preceding and unbounded following) h, min(c_float) over (partition by key order by value range between 1 preceding and 1 following) i from `c/b/o_t1`) `c/b/o_t1`",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WINDOW,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select * from (select max(c_int) over (partition by key order by value Rows UNBOUNDED PRECEDING), min(c_int) over (partition by key order by value rows current row), count(c_int) over(partition by key order by value ROWS 1 PRECEDING), avg(value) over (partition by key order by value Rows between unbounded preceding and unbounded following), sum(value) over (partition by key order by value rows between unbounded preceding and current row), avg(c_float) over (partition by key order by value Rows between 1 preceding and unbounded following), sum(c_float) over (partition by key order by value rows between 1 preceding and current row), max(c_float) over (partition by key order by value rows between 1 preceding and unbounded following), min(c_float) over (partition by key order by value rows between 1 preceding and 1 following) from `c/b/o_t1`) `c/b/o_t1`",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,EXPLAIN,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,explain select * from `t//`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,"SHOW COMPACTIONS db1.tbl0 PARTITION (p=101,day='Monday') POOL 'pool0' TYPE 'minor' STATUS 'ready for clean' ORDER BY cq_table DESC, cq_state LIMIT 42",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,"SHOW COMPACTIONS db1.tbl0 PARTITION (p=101,day='Monday') POOL 'pool0' TYPE 'minor' STATUS 'ready for clean' ORDER BY cq_table DESC, cq_state LIMIT 42",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,"SHOW COMPACTIONS DATABASE db1 POOL 'pool0' TYPE 'minor' STATUS 'ready for clean' ORDER BY cq_table DESC, cq_state LIMIT 42",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,"SHOW COMPACTIONS DATABASE db1 POOL 'pool0' TYPE 'minor' STATUS 'ready for clean' ORDER BY cq_table DESC, cq_state LIMIT 42",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS compactionid =1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS compactionid =1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS DATABASE db1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS POOL 'pool0',real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS DATABASE db1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS POOL 'pool0',real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseDefault.java,medium,pass,,,,,,local_hive_parse_sdk,show compactions pool 'pool',real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDefault.java,real;parser_unit;TestParseDefault.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseDefault.java,medium,pass,,,,,,local_hive_parse_sdk,show compactions pool 'pool',real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDefault.java,real;parser_unit;TestParseDefault.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS SCHEMA db1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS SCHEMA db1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS db1.tbl0,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS db1.tbl0,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS tbl0,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS tbl0,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,UTILITY,OTHER,medium,pass,,,parser_unit_file_heuristic:TestParseShowCompactions.java,medium,pass,,,,,,local_hive_parse_sdk,SHOW COMPACTIONS,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseShowCompactions.java,real;parser_unit;TestParseShowCompactions.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
